age,balance,day,campaign,job,month,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,default_no,default_yes,housing_no,housing_yes,loan_no,loan_yes,contact_cellular,contact_telephone,contact_unknown,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown,y
54,258,5,4,9,8,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
58,76,5,2,1,8,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
30,0,5,2,1,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
33,352,5,2,0,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
47,368,5,2,0,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
50,339,5,3,9,8,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
32,1331,5,2,1,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
40,672,5,2,6,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
37,58,5,2,4,8,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
24,423,5,3,8,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
54,0,5,2,4,8,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
34,19,5,4,9,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
56,13,5,2,9,8,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
31,3,5,2,1,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
24,82,5,2,8,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
42,28,5,3,1,8,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
57,792,5,2,9,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
42,408,5,2,1,8,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0
51,531,5,2,0,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
57,211,5,2,5,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
36,62,5,2,7,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
53,257,5,2,7,8,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0
50,1234,5,2,9,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
54,313,5,2,4,8,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
55,89,5,3,1,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
44,129,5,2,1,8,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
43,0,5,2,4,8,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0
56,353,5,2,0,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
54,851,5,2,9,8,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0
55,96,5,2,7,8,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
37,398,5,2,7,8,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
33,193,5,2,0,8,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
46,-358,5,2,0,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
36,539,5,2,1,8,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
51,0,5,2,9,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
40,0,5,2,5,8,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
42,490,5,2,1,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
51,0,5,2,1,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
49,403,5,2,1,8,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0
48,161,5,3,4,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
32,2558,5,2,9,8,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
31,98,5,2,0,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
55,115,5,4,4,8,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
40,436,5,3,1,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
47,831,5,3,9,8,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
57,206,5,3,9,8,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0
41,290,5,2,1,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
42,57,5,2,1,8,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0
30,-457,5,2,1,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
58,1387,5,5,4,8,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
49,30,5,4,1,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
42,1022,5,2,0,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
53,56,5,2,9,8,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
51,-2,5,3,0,8,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0
32,121,5,2,7,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
41,842,5,3,1,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
43,693,5,3,4,8,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
40,-333,5,2,1,8,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
50,1533,5,2,1,8,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
34,46,5,4,4,8,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
53,18,5,2,7,8,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0
45,44,5,4,9,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
44,510,5,4,7,8,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
55,685,5,3,4,8,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
46,187,5,2,4,8,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
34,560,5,3,0,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
36,0,5,2,1,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
59,27,5,3,11,8,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0
31,12,5,2,0,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
44,34,5,4,1,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
33,1068,5,2,2,8,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
40,211,5,4,1,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
46,377,5,2,0,8,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
48,263,5,2,4,8,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
42,1263,6,2,7,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
27,8,6,3,7,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
48,126,6,2,0,8,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
59,230,6,3,0,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
46,841,6,1,9,8,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
38,308,6,1,0,8,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
43,1,6,1,4,8,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
38,86,6,1,0,8,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
23,157,6,1,8,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
34,22,6,1,7,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
38,46,6,1,0,8,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
25,122,6,1,0,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
48,131,6,1,1,8,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0
49,143,6,1,1,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
38,393,6,2,0,8,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
43,98,6,1,1,8,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
33,0,6,1,4,8,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
55,224,6,1,1,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
38,757,6,1,1,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
49,245,6,1,7,8,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
43,350,6,1,0,8,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0
38,20,6,1,1,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
58,1667,6,1,7,8,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
57,345,6,1,9,8,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0
32,10,6,4,10,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
58,29,6,1,1,8,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0
46,477,6,1,9,8,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
27,4,6,1,0,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
32,0,6,3,9,8,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
40,263,6,1,0,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
38,1,6,1,0,8,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
34,283,6,1,1,8,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
47,206,6,1,1,8,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
42,17,6,1,3,8,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
48,141,6,1,9,8,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
29,16,6,1,6,8,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
50,206,6,1,7,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
52,7,6,2,9,8,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0
50,0,6,1,4,8,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
58,0,6,1,5,8,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
46,1927,6,3,1,8,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
38,284,6,1,9,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
46,1660,6,1,1,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
32,406,6,1,7,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
39,-25,6,1,0,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
48,182,6,2,0,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
36,1169,6,2,2,8,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
34,67,6,1,0,8,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
40,77,6,1,9,8,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
43,0,6,1,10,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
52,55,6,1,1,8,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
33,72,6,1,9,8,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0
49,163,6,3,4,8,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
32,151,6,1,4,8,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
39,113,6,1,0,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
40,0,6,1,1,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
38,9,6,3,9,8,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
43,375,6,2,4,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
39,1142,6,1,7,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
54,2102,6,1,1,8,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
40,217,6,1,1,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
39,0,6,1,1,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
40,46,6,1,1,8,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
32,320,6,2,1,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
55,183,6,1,0,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
45,39,6,1,1,8,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
35,560,6,1,4,8,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
58,469,6,1,9,8,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
35,530,6,1,0,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
49,61,6,1,7,8,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
34,242,6,1,9,8,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
36,139,6,2,1,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
24,0,6,1,6,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
34,367,6,1,9,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
51,228,6,1,0,8,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
50,-84,6,1,6,8,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0
32,310,6,1,7,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
42,132,6,1,1,8,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0
50,797,6,1,9,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
40,71,6,1,7,8,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
46,2,6,1,4,8,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0
37,231,6,2,4,8,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
34,270,6,1,1,8,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
44,274,6,1,1,8,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
40,-109,6,1,0,8,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
37,1,6,1,9,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1
33,-60,6,1,1,8,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0
35,89,6,2,1,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
58,-11,6,1,1,8,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
39,0,6,2,1,8,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
43,-509,6,1,1,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
39,408,6,1,10,8,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
36,58,6,1,7,8,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
57,1640,6,4,5,8,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
36,20,6,1,0,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
55,52,6,1,1,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
44,292,6,1,6,8,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
44,424,6,1,7,8,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
46,1044,6,1,1,8,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0
39,983,6,1,1,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
40,668,6,2,1,8,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
50,964,6,1,4,8,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
31,301,6,1,4,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
37,140,6,1,0,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
39,1877,6,1,4,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
51,1127,6,1,1,8,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
41,871,6,1,9,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
41,767,6,1,9,8,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
43,0,6,1,1,8,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
30,209,6,2,7,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
54,0,6,1,4,8,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
43,110,6,1,1,8,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
59,-76,6,1,4,8,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
47,178,6,1,9,8,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0
40,-66,6,1,1,8,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
32,0,6,2,9,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
29,1,6,1,1,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
36,0,6,1,1,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
30,-209,6,2,1,8,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
39,0,6,2,0,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
39,42,6,2,1,8,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
50,41,6,1,1,8,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
44,-99,6,2,1,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
37,17,6,1,9,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
46,276,6,2,0,8,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
32,-170,6,1,9,8,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0
37,230,6,1,4,8,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
29,9,6,1,1,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
41,946,6,1,1,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
45,1297,6,2,1,8,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
57,-331,6,1,5,8,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
48,44,6,1,1,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
60,15,6,1,5,8,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0
26,712,6,1,0,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
34,507,6,1,0,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
41,0,6,1,1,8,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
50,1716,6,1,4,8,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
49,167,6,3,2,8,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
44,40,6,2,0,8,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0
44,148,6,1,1,8,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
31,17,6,1,9,8,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
34,1011,6,1,1,8,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
46,1527,6,1,4,8,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0
42,744,6,1,4,8,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
52,484,6,1,0,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
29,0,6,1,4,8,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
53,136,6,2,5,8,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
43,1335,6,2,1,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
38,517,6,2,4,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
46,459,6,1,4,8,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
48,549,6,1,4,8,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0
30,83,6,1,0,8,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
44,213,6,1,1,8,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
31,203,6,3,3,8,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
42,518,6,1,7,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
52,1236,6,1,0,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
45,756,6,2,1,8,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
48,157,6,1,1,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
45,-66,6,2,1,8,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
34,245,6,1,1,8,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0
34,-144,6,2,1,8,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
46,71,6,1,1,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
49,505,6,1,7,8,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
50,249,6,1,9,8,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
34,0,6,1,0,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
40,11,6,1,10,8,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
36,639,6,1,0,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
59,124,6,1,1,8,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0
45,82,6,1,1,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
36,107,6,1,6,8,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
56,473,6,1,7,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
42,372,6,2,7,8,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
30,46,6,2,0,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
30,34,6,1,8,8,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
47,935,6,1,6,8,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0
33,-10,6,1,1,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
36,-106,6,2,0,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
39,471,6,2,7,8,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
56,778,6,2,0,8,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
39,170,6,2,1,8,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0
42,315,6,2,9,8,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
